Genomas	Nicho
2888834351	mamifero
2926711944	mamifero
2740892084	mamifero
8034925566	mamifero
2913042868	mamifero
640753042	mamifero
2684622816	mamifero
2579778594	mamifero
8072921425	mamifero
2571042900	mamifero
2740892078	mamifero
2579778843	mamifero
8072903625	mamifero
2700989443	mamifero
2926743535	mamifero
2926437103	mamifero
2888740852	mamifero
2740892100	mamifero
2636416113	mamifero
2926054728	mamifero
2645727917	mamifero
2667527556	mamifero
2740892088	mamifero
2558309120	mamifero
2510461027	mamifero
2917007969	mamifero
2579778731	mamifero
8072933303	mamifero
2917014336	mamifero
2917159879	mamifero
2571042674	mamifero
2740892008	mamifero
2510461034	mamifero
2684622813	mamifero
2571042396	mamifero
8072026675	mamifero
2615840573	mamifero
2740892074	mamifero
8010936934	mamifero
2917020544	mamifero
2997905633	mamifero
2912947955	mamifero
2571042769	mamifero
2660238658	mamifero
8010805598	mamifero
2880236299	mamifero
2571042807	mamifero
8070518345	mamifero
8072939233	mamifero
2562617129	mamifero
2579778827	mamifero
8072927358	mamifero
2615840572	mamifero
2597489934	mamifero
639279310	mamifero
2579778970	mamifero
2872547706	mamifero
2872527891	mamifero
2684622812	mamifero
8011375118	mamifero
2939009017	mamifero
2540341118	mamifero
2585427671	mamifero
2510461026	mamifero
2574180297	mamifero
3007913946	mamifero
2945748529	mamifero
2579778688	mamifero
2875511363	mamifero
2740892059	mamifero
2582580985	mamifero
2579778799	mamifero
8052588441	mamifero
8071663206	mamifero
8073265372	mamifero
2740892064	mamifero
2740892094	mamifero
2971988523	mamifero
2545824568	mamifero
2718218240	mamifero
2582580921	mamifero
2511231165	mamifero
8034984327	mamifero
2912991218	mamifero
2700989442	mamifero
2600255231	mamifero
8073366120	mamifero
2740892098	mamifero
2740892068	mamifero
2747842401	mamifero
8070898958	mamifero
2888714733	mamifero
2980637031	mamifero
2579778897	mamifero
2579779057	mamifero
2630968464	mamifero
2507262022	mamifero
2962440203	mamifero
2541047093	mamifero
2548876757	mamifero
2962482898	mamifero
8071315707	mamifero
2870682680	mamifero
2718217999	mamifero
2579779059	mamifero
2718218368	mamifero
2609459975	mamifero
2513237259	mamifero
2579779064	mamifero
2571042625	mamifero
638341159	mamifero
2574180006	mamifero
2740892071	mamifero
3007831441	mamifero
2925757866	mamifero
2721755813	mamifero
2568526712	mamifero
2886123723	mamifero
2568526595	mamifero
8072909568	mamifero
8034990243	mamifero
2718218426	mamifero
2740892052	mamifero
2562617103	mamifero
8070880674	mamifero
2965948323	mamifero
2926030764	mamifero
2740892081	mamifero
647000299	mamifero
8070806090	mamifero
2740892057	mamifero
2576861056	mamifero
2740892065	mamifero
2740892095	mamifero
8035117119	mamifero
2926452230	mamifero
2684622809	mamifero
2925770375	mamifero
2814123150	mamifero
8078389824	mamifero
2582580978	mamifero
2579778585	mamifero
2574179807	mamifero
2540341042	mamifero
2888747990	mamifero
2687453452	mamifero
2925725116	mamifero
2888774381	mamifero
2579778912	mamifero
2938971090	mamifero
2740892056	mamifero
638341158	mamifero
2558860368	mamifero
2510461035	mamifero
2926726868	mamifero
8052504915	mamifero
2965866733	mamifero
8019210510	mamifero
2913685979	mamifero
2571042179	mamifero
2505313002	mamifero
2740892075	mamifero
2579778766	mamifero
8071988263	mamifero
2579778987	mamifero
2880217452	mamifero
2886163833	mamifero
2579778972	mamifero
2660238266	mamifero
2684622810	mamifero
2506210030	mamifero
2574180171	mamifero
2888840921	mamifero
8072862846	mamifero
2510461029	mamifero
8073951608	mamifero
638341161	mamifero
2579778907	mamifero
2860861301	mamifero
2718218206	mamifero
2740892053	mamifero
2582580928	mamifero
2501846300	mamifero
8010918541	mamifero
2579779110	mamifero
2571042854	mamifero
2860873299	mamifero
2579779074	mamifero
8072885693	mamifero
8035111415	mamifero
2888708159	mamifero
8072711177	mamifero
2888814756	mamifero
2877806665	mamifero
2870695665	mamifero
2718218406	mamifero
2558309081	mamifero
2923159863	mamifero
2556921620	mamifero
2740892091	mamifero
8052570420	mamifero
2740892061	mamifero
2718218427	mamifero
3007351439	mamifero
2521172712	mamifero
8073316932	mamifero
2740892085	mamifero
3007584346	mamifero
2897148565	mamifero
2718218242	mamifero
8070524494	mamifero
8071656884	mamifero
8010905819	mamifero
2700989440	mamifero
2501799902	mamifero
2870654421	mamifero
2888761234	mamifero
8010962061	mamifero
2582580910	mamifero
2980630318	mamifero
2579778586	mamifero
2870331525	mamifero
2880199838	mamifero
2579779132	mamifero
2872520801	mamifero
2551306150	mamifero
2579778655	mamifero
2700989386	mamifero
2576861022	mamifero
8070886601	mamifero
2574180134	mamifero
2516493000	mamifero
2740892066	mamifero
2740892096	mamifero
8054578176	mamifero
2579778756	mamifero
2740892077	mamifero
2740892082	mamifero
8011241049	mamifero
2849868053	mamifero
2579778953	mamifero
8072068304	mamifero
8072874739	mamifero
2872541219	mamifero
2671181014	mamifero
2571042242	mamifero
2571042318	mamifero
2529292742	mamifero
2721755680	mamifero
8010949564	mamifero
2510461032	mamifero
2663762781	mamifero
2571042646	mamifero
2998126475	mamifero
2510461028	mamifero
2897166605	mamifero
2740892087	mamifero
2986571865	mamifero
2505313005	mamifero
2740892072	mamifero
8035105186	mamifero
8035122713	mamifero
8010818344	mamifero
2571042745	mamifero
2913679597	mamifero
8070549072	mamifero
2740892063	mamifero
2740892093	mamifero
2728369622	mamifero
2740892101	mamifero
2926443539	mamifero
2965923110	mamifero
2582580883	mamifero
2920940081	mamifero
8071278684	mamifero
649989990	mamifero
8072032610	mamifero
2888854291	mamifero
2718218241	mamifero
2926458599	mamifero
8052534182	mamifero
2740892086	mamifero
8070702223	mamifero
2971983186	mamifero
2568526079	mamifero
2721755590	mamifero
2740892092	mamifero
2888754656	mamifero
2740892062	mamifero
8019198071	mamifero
2913016525	mamifero
2872534562	mamifero
2998231966	mamifero
2681812807	mamifero
2551306212	mamifero
2740892073	mamifero
2721755811	mamifero
8071669167	mamifero
2913673089	mamifero
2988769988	mamifero
2912974694	mamifero
2747842400	mamifero
643348568	mamifero
2579778711	mamifero
2529292743	mamifero
2684622814	mamifero
2579778687	mamifero
2585427680	mamifero
2718217881	mamifero
8079031769	mamifero
8072868824	mamifero
2579778739	mamifero
2870338240	mamifero
2740892083	mamifero
2571042676	mamifero
8070536484	mamifero
8072891659	mamifero
2574180151	mamifero
2507262024	mamifero
2574180126	mamifero
2639762801	mamifero
8070542911	mamifero
8035128882	mamifero
2554235224	mamifero
2571042775	mamifero
2700989444	mamifero
2740892076	mamifero
2630968626	mamifero
2872559933	mamifero
8010799094	mamifero
2579778868	mamifero
2663763067	mamifero
8011023758	mamifero
2519103093	mamifero
8011187786	mamifero
2510461036	mamifero
2998199935	mamifero
2740892055	mamifero
2740892067	mamifero
2740892097	mamifero
2684623235	mamifero
2506210029	mamifero
8052510209	mamifero
2788499855	mamifero
2998184468	mamifero
8070048847	mamifero
8011335247	mamifero
2524614586	planta
2728369042	planta
2728368928	planta
2563367035	planta
2852612431	planta
2969252327	planta
2511231015	planta
8044184997	planta
2512047018	planta
2938996655	planta
2563366523	planta
8044759537	planta
2599185166	planta
8052295420	planta
2852657418	planta
2806310737	planta
2516653056	planta
8054929484	planta
2721755607	planta
2872554397	planta
3007252601	planta
8035502549	planta
8011350971	planta
2870350189	planta
2962501950	planta
2980661746	planta
2599185182	planta
2842815866	planta
2728368932	planta
2505313048	planta
2599185302	planta
2885994973	planta
2548876749	planta
8044778903	planta
648276718	planta
2808606373	planta
2998238523	planta
8044142683	planta
8035304219	planta
3007855910	planta
2599185317	planta
2912963787	planta
8078878518	planta
2531839182	planta
8044517297	planta
2757320527	planta
2506783058	planta
2671180035	planta
2980624079	planta
2511231021	planta
8056120720	planta
8044017592	planta
2986565909	planta
2904518522	planta
2788499839	planta
2599185323	planta
8035515336	planta
8044087644	planta
8044932364	planta
2966791590	planta
2627854246	planta
2965885166	planta
2919481497	planta
2908435785	planta
2713897318	planta
2599185248	planta
8044464241	planta
2842805378	planta
2505313044	planta
2513237054	planta
2757320522	planta
2579778744	planta
8056148874	planta
3007320457	planta
8044611020	planta
2563367054	planta
2826581358	planta
2927248576	planta
2962495622	planta
2599185312	planta
2563366526	planta
2599185163	planta
2511231183	planta
2908476142	planta
2972001829	planta
2923519811	planta
2600254931	planta
2808606376	planta
2962490117	planta
8044552189	planta
8029995093	planta
2889211301	planta
2823421272	planta
2757320538	planta
2738543021	planta
2728368924	planta
2912985638	planta
8045104446	planta
2713897314	planta
2882114799	planta
2738541282	planta
2875524635	planta
2585427642	planta
2984238430	planta
2935353572	planta
8056143049	planta
8043912976	planta
8044753769	planta
2773857673	planta
2939794325	planta
2738543015	planta
8044481823	planta
2818991456	planta
2643221589	planta
2600255313	planta
2713897227	planta
2531839710	planta
2972039337	planta
2808606383	planta
648276717	planta
2585427683	planta
8044001588	planta
2599185307	planta
8044223673	planta
8043974589	planta
8044179749	planta
3007783779	planta
2718217725	planta
2980589523	planta
2870326082	planta
2919501602	planta
8045147517	planta
2842849001	planta
8034888084	planta
2917070673	planta
2844665904	planta
2808606382	planta
2728368918	planta
2882904839	planta
2990149792	planta
3007511990	planta
2808606377	planta
2713897148	planta
2757320447	planta
2939636861	planta
2773857672	planta
2506783019	planta
2597489888	planta
2506783031	planta
3007675902	planta
2946027586	planta
2988728565	planta
8035396741	planta
8045085950	planta
8043935465	planta
2600254954	planta
2667528176	planta
2599185306	planta
2754412491	planta
2713897226	planta
2757320413	planta
2889254924	planta
2998139840	planta
2687453431	planta
2599185288	planta
2931369376	planta
2599185186	planta
2997896752	planta
8054271241	planta
2599185162	planta
2599185313	planta
2643221805	planta
2885820151	planta
2526164786	planta
2563367040	planta
8045061443	planta
2516653052	planta
637000223	planta
2926063275	planta
2505313050	planta
2511231011	planta
2757320523	planta
8056166840	planta
648276719	planta
2718217915	planta
8044201132	planta
2923140608	planta
2599185322	planta
8035006710	planta
8044153205	planta
2757320438	planta
8035200514	planta
8035068365	planta
8044367276	planta
2889230251	planta
8044899077	planta
8035521837	planta
8052271239	planta
8044247592	planta
2524614587	planta
8044523021	planta
8044875748	planta
8044846326	planta
2516653057	planta
8052283494	planta
2599185167	planta
2599185155	planta
8044071590	planta
2791355604	planta
2579778699	planta
2738543025	planta
8034962539	planta
8035040114	planta
2510065053	planta
8044301631	planta
2599185303	planta
8086947143	planta
2842854478	planta
2913608834	planta
2842826826	planta
2980595064	planta
2740892503	planta
8077226032	planta
2599185316	planta
2563366522	planta
8044055473	planta
8035285267	planta
2518285516	planta
2974298342	planta
2512564081	planta
8044384437	planta
3007803356	planta
3007315729	planta
2599185325	planta
2523533564	planta
2988751709	planta
8045067033	planta
2738541265	planta
2585428046	planta
8035534693	planta
2908404578	planta
3007273422	planta
8045196147	planta
8056131705	planta
2738543016	planta
2965954475	planta
2875518283	planta
8015687852	planta
8045408413	planta
3007861166	planta
2997917752	planta
2554235296	planta
2505313060	planta
642979329	planta
3007333252	planta
2919155634	planta
8044307382	planta
2524614661	planta
8044599594	planta
2585427641	planta
2713896793	planta
2757320530	planta
2511231156	planta
2908379859	planta
8054265113	planta
3007395558	planta
2886022041	planta
2541047480	planta
2757320411	planta
8052277757	planta
2757320439	planta
2554235217	planta
2981279711	planta
2511231006	planta
2617270755	planta
2875493475	planta
2864694781	planta
8079075367	planta
8044066198	planta
2738541309	planta
8044493532	planta
2864688501	planta
2917832318	planta
2599185311	planta
2508501073	planta
2563366525	planta
2823131658	planta
2511231013	planta
2563367221	planta
8045141154	planta
2563367033	planta
2728368920	planta
2643221484	planta
8056085597	planta
8056161164	planta
2808606385	planta
2972026387	planta
2563366746	planta
2599185289	planta
2511231022	planta
2599185290	planta
8044195959	planta
2808606361	planta
2880230671	planta
2563367050	planta
2823119164	planta
2842832357	planta
8044766207	planta
8044414088	planta
2700989542	planta
2505313040	planta
2925738233	planta
2548876750	planta
2939651529	planta
8043985023	planta
2791355520	planta
2860339153	planta
8052494512	planta
2826457424	planta
2597489907	planta
8044892963	planta
2728368931	planta
8043969302	planta
2667528171	planta
2599185181	planta
2554235132	planta
2728368919	planta
2852667396	planta
3007614139	planta
3007882238	planta
2508501055	planta
2713897149	planta
2599185165	planta
2597489890	planta
8035560176	planta
2998174104	planta
2738541271	planta
2597489889	planta
8044076935	planta
8056125926	planta
2511231016	planta
2512564082	planta
8016728285	planta
8044044784	planta
2603880199	planta
2757320441	planta
2885989707	planta
8044265720	planta
2757320525	planta
2990191211	planta
2757320430	planta
2563366521	planta
3007866637	planta
2599185315	planta
3007452664	planta
8035274597	planta
8045055642	planta
8044163942	planta
2834028612	planta
2947233263	planta
2563366747	planta
2969246651	planta
2623620443	planta
2585427645	planta
2505313054	planta
2882919749	planta
2919697872	planta
8044126327	planta
8054329326	planta
2511231017	planta
8035165027	planta
2563367037	planta
3007718800	planta
8055770955	planta
2599185356	planta
8044457465	planta
2511231023	planta
2913036834	planta
8043891956	planta
2571042598	planta
2818991223	planta
2599185321	planta
2811995158	planta
2643221650	planta
2675903515	planta
8035263692	planta
2923122397	planta
2511231012	planta
8056137416	planta
2889225146	planta
8035035029	planta
2758568605	planta
8044605365	planta
2767802279	planta
2508501072	planta
2643221892	planta
2599185161	planta
2599185191	planta
2971995405	planta
2619619299	planta
2643221633	planta
2551306414	planta
2599185185	planta
8078868008	planta
8078862731	planta
2510065055	planta
8011005308	planta
2599185305	planta
3007635548	planta
2931396565	planta
2713897319	planta
8011344256	planta
8044475855	planta
2767802352	planta
2623620446	planta
2945928738	planta
8053319323	planta
3007843325	planta
2913602287	planta
2908386141	planta
2541047479	planta
2561511156	planta
8045178432	planta
8011236415	planta
8035045280	planta
2713897320	planta
2808606381	planta
2880193276	planta
2923153595	planta
2505313049	planta
2675903319	planta
2505313058	planta
2548876748	planta
2767802489	planta
2511231007	planta
637000220	planta
2988763754	planta
2767802472	planta
2728368913	planta
2505313047	planta
8043990553	planta
8035547378	planta
2917081786	planta
649633086	planta
2617271287	planta
2842837860	planta
2738543020	planta
2671180172	planta
2541047482	planta
8043963962	planta
2600254930	planta
2585427826	planta
2600255296	planta
8011169934	planta
2728368927	planta
2919385768	planta
8044355728	planta
8044158529	planta
2505313062	planta
2505313027	planta
2969235634	planta
2534682061	planta
2925704981	planta
2506783057	planta
2713897224	planta
8053313329	planta
3007887228	planta
2757320528	planta
2599185304	planta
8044103722	planta
8045092209	planta
2713897323	planta
2925718833	planta
8035024720	planta
8044033800	planta
2599185318	planta
2823125389	planta
3007640623	planta
2965935839	planta
2728368916	planta
2563367045	planta
2554235341	planta
2825651385	planta
2505313055	planta
2974289157	planta
2962408733	planta
8056155041	planta
2788499829	planta
2990869499	planta
8054503363	planta
8043907227	planta
2548876981	planta
2974445944	planta
2511231019	planta
2651869719	planta
8035212199	planta
2731957951	planta
641522646	planta
2511231031	planta
2579778973	planta
2582580891	planta
2597489886	planta
2738541303	planta
2599185314	planta
2643221713	planta
8056569372	planta
8078873266	planta
2599185188	planta
2556921649	planta
8044396284	planta
2563367052	planta
2860867994	planta
2606217733	planta
2599185308	planta
2757320524	planta
2788499835	planta
2505313042	planta
2510065058	planta
8045378026	planta
2548876752	planta
2713897228	planta
2886035907	planta
2728368922	planta
2912941851	planta
2980679699	planta
8043930160	planta
2643221942	planta
2713897232	planta
2919487758	planta
2842843487	planta
8044174444	planta
8078883831	planta
8043918276	planta
2713897326	planta
8045079578	planta
8045135399	planta
2511231020	planta
2986578447	planta
8055817908	planta
8044082354	planta
2681813451	planta
2643221746	planta
8044006961	planta
3007872151	planta
8045184176	planta
2597489887	planta
2980551598	planta
2537561845	planta
2930974279	planta
2548876753	planta
2935396963	planta
2808606378	planta
2599185212	planta
8010992904	planta
2505313043	planta
2563367053	planta
2984499530	planta
2513020038	planta
2599185164	planta
2643221565	planta
2990929826	planta
3007358066	planta
2917087625	planta
2663762773	planta
8035012794	planta
2585427684	planta
2990196909	planta
2919063839	planta
2703719064	planta
2998087215	planta
8044528701	planta
2997912214	planta
2980655414	planta
8044137226	planta
2713897313	planta
2718218114	planta
2558309045	planta
8044361518	planta
2757320432	planta
2619619293	planta
2599185168	planta
2889205932	planta
8011298463	planta
2713897322	planta
2506783015	planta
648276720	planta
2648501823	planta
3007326796	planta
2728368926	planta
2609459739	planta
2962465459	planta
2767802492	planta
2565956801	planta
2713897236	planta
2738541351	planta
2913010382	planta
2969270612	planta
3007256920	planta
2505313046	planta
8079069389	planta
2757320533	planta
2548876756	planta
2757320437	planta
2980613144	planta
2563366524	planta
2609460275	planta
8044919785	planta
3007619802	planta
2554235231	planta
8044438738	planta
8087536365	planta
2563367056	planta
8044408428	planta
8043979658	planta
8044576782	planta
2945961074	planta
2600255318	planta
8011267867	planta
2930978831	planta
8044236088	planta
8054347763	planta
2599185324	planta
2548876985	planta
2738541294	planta
2939025686	planta
2974440541	planta
2643221571	planta
2939697726	planta
2548876741	planta
8056177738	planta
2713897316	planta
2574179842	planta
2511231010	planta
2505313051	planta
3007849513	planta
2600255283	planta
2808606388	planta
2506783056	planta
2563367041	planta
8044060831	planta
2571042114	planta
2811994881	planta
2599185291	planta
8044646782	planta
2713897325	planta
2823690506	planta
8043878949	planta
2878029506	planta
2919456309	planta
2721755610	planta
2713897219	planta
2523533547	planta
2643221791	planta
2548876787	planta
8035018521	planta
3007447017	planta
8044588156	planta
2718218271	planta
2728368921	planta
2523533534	planta
8019769354	planta
8055878733	planta
2788499836	planta
2548876751	planta
8044023044	planta
2505313041	planta
2695420612	planta
2554235138	planta
8044564760	planta
8044169210	planta
2563367051	planta
2908452937	planta
2808606389	planta
2643221503	planta
2823099133	planta
2808606445	planta
2511231032	planta
2919125081	planta
2667527928	planta
2667528170	planta
2913615354	planta
2599185300	planta
2687453446	planta
2675902957	planta
2548876982	planta
2923134673	planta
8052481722	planta
2505313056	planta
2885984810	planta
2713897311	planta
2675903371	planta
2548876746	planta
8045396468	planta
2728368915	planta
2563367046	planta
2972031963	planta
2784132072	planta
8044109184	planta
2925763965	planta
8052247002	planta
8035029955	planta
8044373082	planta
2897196942	planta
8056172158	planta
2600255389	planta
2908459273	planta
2984286254	planta
2818991464	planta
8035175435	planta
2534682062	planta
2675903420	planta
2718217914	planta
2969350331	planta
2929189879	planta
2788499833	planta
2505313061	planta
8035206321	planta
8044870113	planta
8044012183	planta
2511231024	planta
8011338980	planta
2531839611	planta
3007419365	planta
2541047481	planta
2506783017	planta
2565956822	planta
3007303058	planta
2507262033	planta
2908446538	planta
2784132063	planta
2548876743	planta
2808606379	planta
2506783023	planta
2505313053	planta
8044628977	planta
8057798959	planta
2603880185	planta
2563367043	planta
2643221775	planta
8052228714	planta
2889235530	planta
2969304461	planta
2599185310	planta
2671180658	planta
2912969127	planta
2599185190	planta
8044905840	planta
2599185160	planta
2563366759	planta
2998075170	planta
2684622686	planta
2506783055	planta
2599185189	planta
2563367042	planta
2599185309	planta
2505313052	planta
2548877048	planta
2981294700	planta
2713897315	planta
8044114646	planta
8044912237	planta
8045166725	planta
2574179988	planta
8044147929	planta
2643221602	planta
2931390751	planta
2816332298	planta
3007540782	planta
8010998913	planta
2773857670	planta
2563367055	planta
2639762509	planta
2923115996	planta
2505313045	planta
2548876755	planta
2700989494	planta
2563367038	planta
2765235841	planta
2713897235	planta
3007457755	planta
2511231018	planta
2808606380	planta
2684622583	planta
2713897321	planta
2582581296	planta
2599185257	planta
8045384695	planta
2511231004	planta
8052234451	planta
2962453242	planta
8056115690	planta
2969288848	planta
2534681678	planta
2823173354	planta
2563366520	planta
2757320431	planta
2643221771	planta
8035252403	planta
8044470005	planta
8044582446	planta
8044840580	planta
8010968706	planta
3007712643	planta
2886041690	planta
2833650900	planta
2946006987	planta
2929144301	planta
2738543004	planta
2744054620	planta
649989991	planta
2757320529	planta
8044295884	planta
2923586266	planta
2998145499	planta
8035257726	planta
2728369069	planta
2599185319	planta
2511231008	planta
2806310745	planta
2684622562	planta
2540341095	planta
2548876747	planta
2508501074	planta
2643221502	planta
2505313057	planta
8044028445	planta
3007389804	planta
8035279884	planta
8054285046	planta
8044772024	planta
2511231014	planta
2599185179	planta
8071182561	planta
2563367034	planta
8054009353	planta
2599185320	planta
8044858379	planta
647000301	planta
2981948916	planta
2984504281	planta
8069893365	planta
8069853593	planta
8069931265	planta
2508501056	planta
2508501061	planta
2597489874	planta
2508501065	planta
2508501057	planta
645951814	planta
2508501062	planta
2507262017	planta
2508501063	planta
2508501060	planta
2537561708	planta
2508501054	planta
2508501058	planta
2547132202	planta
2507262018	planta
2508501064	planta
2508501059	planta
2563366748	planta
647000300	planta
2505313065	planta
2588253838	planta
2877826310	planta
2806311032	planta
8087597119	planta
8044050095	planta
8043900492	planta
3007285674	planta
8011286121	planta
3007608298	planta
2814123167	planta
8043947167	planta
8076663451	planta
8046831383	planta
2980558259	planta
8055151307	planta
8044190415	planta
8011055147	planta
2806311009	planta
2579778624	planta
3007522935	planta
3007534628	planta
2563367036	planta
8072423853	planta
2563367044	planta
2562617135	planta
8010981081	planta
2811995180	planta
8087603415	planta
8057842822	planta
2962447044	planta
2588253837	planta
8011175907	planta
2563367039	planta
2814123168	planta
2791355582	planta
2880177480	planta
2972014215	planta
2870356601	planta
2923128604	planta
8044131741	planta
8011181369	planta
2579779090	planta
8056561870	planta
8058083673	planta
8056267460	planta
2814123169	planta
8047933937	planta
2939507003	planta
8087590616	planta
2870344659	planta
2565956802	planta
2554235228	planta
8011303955	planta
8079054357	planta
2563367047	planta
8079462635	planta
3007506733	planta
8035134703	planta
8011325151	vacio
2531839224	vacio
2731958024	vacio
8045190024	vacio
2885888304	vacio
2667527223	vacio
2788499825	vacio
2645728061	vacio
8086666453	vacio
3007425842	vacio
2582580907	vacio
2935458641	vacio
3007731458	vacio
8045129901	vacio
2969263696	vacio
2933507292	vacio
2791355532	vacio
2795385510	vacio
2925744883	vacio
2645727682	vacio
2931063589	vacio
2734482514	vacio
2875548937	vacio
2918554024	vacio
8046774930	vacio
8044623362	vacio
2806311028	vacio
2645727551	vacio
2671180286	vacio
2728369429	vacio
8070856031	vacio
2734482508	vacio
2630968609	vacio
2988734134	vacio
2713897255	vacio
2791355644	vacio
3007776982	vacio
8044120639	vacio
8044546155	vacio
2684623234	vacio
2505679086	vacio
2554235131	vacio
2671181143	vacio
2867863894	vacio
8061601302	vacio
2791355637	vacio
2998250349	vacio
2597490269	vacio
8011320407	vacio
3007364163	vacio
2767802284	vacio
8088461797	vacio
2713897222	vacio
2791355528	vacio
2738541226	vacio
2519899622	vacio
2506783029	vacio
2775507209	vacio
2857690720	vacio
2962458821	vacio
2675903486	vacio
2548876969	vacio
8061528127	vacio
2791355564	vacio
2938983465	vacio
2925711178	vacio
2880211950	vacio
2744054677	vacio
2724679038	vacio
2791355594	vacio
2695420489	vacio
2740892462	vacio
2681813057	vacio
2684623070	vacio
2545824569	vacio
2706794599	vacio
8044680337	vacio
2700989541	vacio
2548876508	vacio
2806311048	vacio
2639762651	vacio
2990219107	vacio
2648501898	vacio
2962433822	vacio
8034996212	vacio
8044926251	vacio
2734482498	vacio
2627853862	vacio
2918239079	vacio
2893618810	vacio
2728369410	vacio
8045038408	vacio
2721755517	vacio
8078618946	vacio
2731958037	vacio
2548876816	vacio
8011143647	vacio
2972070075	vacio
2695420908	vacio
2713896868	vacio
2988781840	vacio
2639762577	vacio
2660238684	vacio
2918548257	vacio
2939002657	vacio
8034959130	vacio
8061757646	vacio
2916996477	vacio
8061679661	vacio
2513237292	vacio
2767802278	vacio
8077497886	vacio
2713897216	vacio
2667527692	vacio
2728369353	vacio
2648501512	vacio
2684623188	vacio
8061556040	vacio
2980643513	vacio
2579778852	vacio
2576861223	vacio
2873366528	vacio
2690316310	vacio
3007558563	vacio
2521172640	vacio
2791355559	vacio
3007893501	vacio
2671180438	vacio
2734482259	vacio
2791355548	vacio
2519899642	vacio
2648501374	vacio
2657245614	vacio
2926928646	vacio
8043885334	vacio
2724679067	vacio
2867895920	vacio
2509276011	vacio
2554235098	vacio
8035180728	vacio
2645727512	vacio
2582581026	vacio
2639762981	vacio
8035338204	vacio
2713896844	vacio
2690316074	vacio
2518645594	vacio
2917099900	vacio
8035085127	vacio
2917119243	vacio
2648501455	vacio
2687453531	vacio
2582580912	vacio
2681812917	vacio
2675903378	vacio
2791355624	vacio
8035233717	vacio
8035372141	vacio
2648501304	vacio
2654587609	vacio
2808606355	vacio
3007488259	vacio
8044499479	vacio
2700989465	vacio
8061561671	vacio
2695420853	vacio
2791355524	vacio
2808606397	vacio
2747842422	vacio
2700989495	vacio
2690315913	vacio
8052546233	vacio
2731958032	vacio
2784132035	vacio
2731957908	vacio
2645728030	vacio
2751186034	vacio
2965892202	vacio
2778261663	vacio
8035367486	vacio
2693429729	vacio
2639762602	vacio
2517572232	vacio
8061763640	vacio
2675903677	vacio
3007629781	vacio
2524614516	vacio
2740892467	vacio
2645728113	vacio
